rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,ajdt
236,Nicholls St.,Slnd,20-14,103.53518773375433,210,109.48342628873274,263,0.34470219912989053,236,20,14,13,5,13-5,0.3745347268767308,0.4980012378615777,0.2725373226546475,0.3745347268767308,0.4980012378615777,0.2725373226546475,0.8678876123909212,0.7690099921638817,102.58483366659304,106.78497118006565,102.58483366659304,106.78497118006565,102.82933474629776,111.1276112664841,106.69120778533785,107.29513612123074,0.48377757081340755,3,0.07180033,1344,1314,1252.1625,1.0733431164086131,1.0493845647030637,0,0.7222222222222222,-7.939873578,159,39,66.16996748758393
237,UTSA,Amer,21-Nov,106.30885819080743,156,112.5116441558781,329,0.34250673040448854,237,11,21,5,13,13-May,0.4771881394694305,0.3132525946179508,0.597425427,0.4771881394694305,0.3132525946179508,0.597425427,0.8601797243959215,0.915523576,104.56569011864451,105.26247628304351,104.56569011864451,105.26247628304351,109.3561520123425,112.80609447534803,105.84810784187044,93.54444358235757,0.8055009896762234,1,-0.063326115,1399,1497,1296.95,1.0786846061914492,1.1542465014071475,0,0.2777777777777778,-14.64749178,306,310,70.50780749713373
238,Florida Gulf Coast,ASun,14-18,102.00176524804988,233,108.01815864522077,235,0.34095166964974644,238,14,18,8,8,8-Aug,0.3721415048162844,0.4524243007982671,0.304391342,0.3721415048162844,0.4524243007982671,0.304391342,0.8915206149393751,0.8278095334193066,105.46133300353922,108.88243510913858,105.46133300353922,108.88243510913858,104.1320013261779,108.48009600133544,110.89734393241915,119.35371673067115,0.30046273660904776,2,-0.066691564,1164,1129,1051.8874999999998,1.1065822153034428,1.0733086950838375,0,0.5,-13.16530768,275,317,63.83147259604374
239,Lamar,Slnd,19-14,102.0621148533209,231,108.08486080484334,236,0.3408848983673733,239,19,14,12,6,6-Dec,0.31478326955258956,0.34817816889530856,0.27295484518961005,0.31478326955258956,0.34817816889530856,0.27295484518961005,0.9103025328637971,0.8899986871086351,101.02077143744691,108.73174201425506,101.02077143744691,108.73174201425506,102.65630535662068,107.10358609693819,0,0,0,0,0.004785679,1368,1259,1258.2749999999999,1.0872027180067951,1.0005761856509905,0,0.6666666666666666,-9.797560586,201,161,68.27327906422039
240,UC Santa Barbara,BW,16-15,104.15751857902508,197,110.3415485142618,278,0.34000405484610774,240,16,15,9,11,11-Sep,0.39126984641835494,0.3203862792615492,0.42950609366807974,0.39126984641835494,0.3203862792615492,0.42950609366807974,0.8991482003762643,0.8929804403933057,102.39719181219684,105.68022449896401,102.39719181219684,105.68022449896401,103.94084427793949,111.1206241112647,93.34247743267183,97.12563579908611,0.38772247576439606,1,0.032492038,1426,1447,1353.1999999999998,1.053798403783624,1.0693171741058234,0,0.45,-10.51625987,215,104,67.22833939745448
241,Marshall,SB,13-20,99.99849546716705,264,106.07179143204317,193,0.3366963211833758,241,13,20,7,11,11-Jul,0.46382556958900834,0.49749619443963844,0.42795605244763313,0.46382556958900834,0.49749619443963844,0.42795605244763313,0.8692875448090467,0.8479104790071743,105.3614417365744,106.0030753591606,105.3614417365744,106.0030753591606,100.9358551310966,107.36985588119482,108.79870851345804,124.15431127214354,0.1797125207052902,1,-0.017101885,1290,1355,1276.925,1.0102394424104784,1.0611429802063552,0,0.3888888888888889,-13.90300335,294,229,70.48731509156515
242,Austin Peay,ASun,19-15,107.68206818171689,135,114.27539780299476,349,0.3354973790851836,242,19,15,10,6,6-Oct,0.3693385471064555,0.45179025383168175,0.30197589422878385,0.3693385471064555,0.45179025383168175,0.30197589422878385,0.9082725911222352,0.8604779511260648,104.43940781515666,108.47970566631056,104.43940781515666,108.47970566631056,111.45801256476314,117.01028604880418,0,0,0,0,0.062438007,1270,1236,1071.875,1.1848396501457725,1.1531195335276967,0,0.625,-10.416325,213,53,64.23289870842585
243,Cal St. Northridge,BW,19-15,98.65819305978809,288,104.7037650311745,164,0.33538057298426405,243,19,15,9,11,11-Sep,0.3776672239780353,0.28578112030888914,0.4299614197154499,0.3776672239780353,0.28578112030888914,0.4299614197154499,0.9074223739204408,0.9168628505862556,102.28501259136519,106.89281361179474,102.28501259136519,106.89281361179474,98.34203661171605,106.2386820253212,0,0,0,0,0.070247257,1434,1509,1450.4125000000001,0.9886842536175052,1.0403936811079606,0,0.45,-10.36394339,211,41,72.59561273086304
244,Milwaukee,Horz,20-15,105.74424519328713,166,112.23803744193916,325,0.3350608540954686,244,20,15,12,8,8-Dec,0.3811838777849917,0.41187830380278617,0.3674566901819917,0.3811838777849917,0.41187830380278617,0.3674566901819917,0.8979473688250461,0.8478708674525748,103.51926426864482,108.19157447905364,103.51926426864482,108.19157447905364,105.64963652543454,110.69954053799817,109.37038720162795,115.22357281288626,0.35444823172208967,2,0.077041376,1606,1567,1451.8125000000005,1.1062034525808253,1.0793404795729473,0,0.6,-9.908636471,203,30,69.80359572986546
245,Portland St.,BSky,17-15,98.46261486277217,291,104.62152124830985,161,0.3323152665391757,245,17,15,8,10,10-Aug,0.3616133307392369,0.33793245,0.36933590026945523,0.3616133307392369,0.33793245,0.36933590026945523,0.9126996005877479,0.8978212822622533,104.1819323,108.30131831492946,104.1819323,108.30131831492946,97.89491296566969,105.61911061590601,99.09945667601977,91.98354973180811,0.7020153629769978,1,0.041646866,1268,1326,1257.5125,1.0083398773372034,1.0544626792974225,0,0.4444444444444444,-10.88136865,221,87,69.21219613542985
246,Cal St. Bakersfield,BW,13-19,99.72787363780826,272,106.05327643566969,192,0.3302160254614508,246,13,19,8,12,12-Aug,0.4153702286073945,0.3908680092604659,0.43047024760687025,0.4153702286073945,0.3908680092604659,0.43047024760687025,0.8824968750961689,0.8465882087662462,104.08963429719951,106.29095144563468,104.08963429719951,106.29095144563468,99.10088962713724,103.83354427524296,102.68901144685196,104.16014169488047,0.45919572890274674,1,-0.04107513,1336,1363,1341.7250000000001,0.9957331047718421,1.0158564534461234,0,0.4,-13.70272453,287,276,64.66500051
247,San Diego,WCC,18-15,100.05734405660834,263,106.42979706874587,200,0.3295912355331273,247,18,15,7,9,9-Jul,0.4679637230512767,0.3584071571176297,0.5622188778337971,0.4679637230512767,0.3584071571176297,0.5622188778337971,0.8377161282917063,0.9004544244707393,106.54314034877036,106.36751526847327,106.54314034877036,106.36751526847327,103.65855426181251,110.76103528115212,118.9660102105074,129.92905550017207,0.26624980866101045,5,0.11683616203914671,1163,1317,1138.8124999999998,1.0212392294605128,1.1564678118654301,0,0.4375,-7.840293907,155,7,71.10891384840878
248,Idaho St.,BSky,14-20,102.46952361520275,222,109.01934975993619,249,0.3290379290183022,248,14,20,7,11,11-Jul,0.36721373182431627,0.36165448086925917,0.36969473887282545,0.36721373182431627,0.36165448086925917,0.36969473887282545,0.9031173369061983,0.8668873956106249,103.97823105821767,108.36983215043993,103.97823105821767,108.36983215043993,104.33778180729193,110.40690386782335,97.92921829370263,106.61233964586394,0.27349251717708684,1,-0.068554527,1292,1290,1189.0874999999999,1.0865474576093013,1.0848654956006183,0,0.3888888888888889,-15.33857532,313,319,63.783813263117906
249,Miami OH,MAC,15-17,98.78130853757162,286,105.15498742699465,176,0.32760007669366076,249,15,17,9,9,9-Sep,0.3818327136430163,0.4128110633673384,0.34757194350698417,0.3818327136430163,0.4128110633673384,0.34757194350698417,0.8998685917590596,0.8621503544244439,102.51350864130104,106.67241296828969,102.51350864130104,106.67241296828969,100.27958284258202,104.92173671499295,106.01831147790806,111.9382409859855,0.34867740343490844,1,-0.009673434,1245,1234,1213.0249999999999,1.0263597205333774,1.017291482038705,0,0.5,-12.36316635,259,198,67.28691362
250,Maine,AE,15-17,95.47369079472475,328,101.73991977399614,104,0.3249657036625567,250,15,17,7,9,9-Jul,0.3973850525187567,0.4124812427782817,0.3732907278595262,0.3973850525187567,0.4124812427782817,0.3732907278595262,0.8912703539893914,0.8637515545283418,102.64975088155671,106.37618354293531,102.64975088155671,106.37618354293531,94.71792444487618,100.82876478614874,86.46176499,110.78995945576912,0.054617288,1,0.020816010413706953,1074,1081,1111.45,0.9663052768905483,0.9726033559764271,0,0.4375,-12.00067193,251,122,65.46231189541575
251,Albany,AE,13-19,103.82875936414325,205,110.75727341230615,289,0.32237513419122693,251,13,19,5,11,11-May,0.3942703382710674,0.3943839228292026,0.3736100315357447,0.3942703382710674,0.3943839228292026,0.3736100315357447,0.8883831772911607,0.865879599,101.42920531424636,105.5549752083008,101.42920531424636,105.5549752083008,105.60491990952099,114.48094182742099,109.62022333678074,122.42620490790394,0.21915533458008732,1,-0.051067705,1290,1327,1207.0625,1.0687101952053022,1.099363123284834,0,0.3125,-13.87915302,293,290,72.98471593411577
252,Norfolk St.,MEAC,22-11,100.96168731967916,254,107.82550275094668,228,0.31943042315443865,252,22,11,11,3,3-Nov,0.2988876349211875,0.4014592936746131,0.1930645218903833,0.2988876349211875,0.4014592936746131,0.1930645218903833,0.9105241067600538,0.8548692568490923,99.70294487980378,107.22748195379403,99.70294487980378,107.22748195379403,98.20271262469923,108.01770537264507,86.47394381862469,103.68584303628091,0.1103169063711963,1,0.091603465,999,939,964.1750000000001,1.036118961806726,0.9738895947312468,0,0.7857142857142857,-6.913236268,139,19,66.4562807
253,Southern,SWAC,18-14,96.50067907936005,319,103.09791175590318,136,0.31854107552689864,253,18,14,12,6,6-Dec,0.3255226213776576,0.5342845291714535,0.1817238592370815,0.3255226213776576,0.5342845291714535,0.1817238592370815,0.8520757143778221,0.6783088310350254,100.98480133440127,106.50567982865903,100.98480133440127,106.50567982865903,95.88687896494652,102.56573706978382,106.99538683362339,99.52449387186053,0.6968605246836276,6,0.007065938,1227,1149,1233.35,0.9948514209267443,0.9316090323103743,0,0.6666666666666666,-8.15702038,166,156,67.65342225044957
254,UMBC,AE,21-Nov,104.29283394382219,193,111.5413806,311,0.3158911303841806,254,11,21,6,10,10-Jun,0.35616024566712595,0.3230292027048235,0.37440956837327716,0.35616024566712595,0.3230292027048235,0.37440956837327716,0.9088548966597583,0.9017313170882285,100.47566069932287,106.17025329090565,100.47566069932287,106.17025329090565,106.1942201104179,108.7965586746885,99.20175488961783,112.57359510612754,0.18935724490710054,2,-0.14794923,1243,1229,1168.4,1.0638479972612118,1.0518657993837726,0,0.375,-16.78861919,324,362,73.15929613
255,Southern Miss,SB,16-16,99.48462993339888,278,106.5071229357763,203,0.31337233601547354,255,16,16,9,9,9-Sep,0.4275907939608414,0.41457212988082703,0.43744918530165544,0.4275907939608414,0.41457212988082703,0.43744918530165544,0.8924367418887259,0.8775570643374819,104.0247201493177,105.82431557752622,104.0247201493177,105.82431557752622,98.07096926715577,105.10597598137315,0,0,0,0,0.084003626,1251,1304,1263.6125,0.990018696,1.0319619345329363,0,0.5,-10.93463387,222,23,67.74759408175136
256,Southern Utah,WAC,21-Oct,103.78364606273341,206,111.1362547694824,302,0.312779125,256,10,21,5,15,15-May,0.44594039755604375,0.4155855507791465,0.46263556328333744,0.44594039755604375,0.4155855507791465,0.46263556328333744,0.8693643974232451,0.8430287287199085,103.01234795423447,103.79186928553224,103.01234795423447,103.79186928553224,102.51283737889143,111.88725130677771,123.3182670306295,113.04933807970389,0.7310307329594501,2,-0.081007291,1441,1565,1432.375,1.006021467841871,1.0925909765250021,0,0.25,-15.28338686,311,341,69.50413628694538
257,Queens,ASun,14-19,103.52223953889757,211,110.8786725077503,295,0.3122811645900097,257,14,19,7,9,9-Jul,0.4053432726560813,0.503423939,0.311683083,0.4053432726560813,0.503423939,0.311683083,0.8789524881615007,0.8072120554925831,105.58128714124092,108.17182011703292,105.58128714124092,108.17182011703292,105.31340659244304,111.78800490155541,107.73769585423928,120.36923927502636,0.21841251577034346,2,-0.00988597,1304,1303,1177.2250000000004,1.1076896939837326,1.1068402386969352,0,0.4375,-13.46143614,284,200,72.73095951421747
258,Green Bay,Horz,18-14,101.72994759815587,240,109.01334598929947,248,0.3110513495381769,258,18,14,13,7,13-7,0.3830430384805565,0.41717012994935454,0.36982431208042416,0.3830430384805565,0.41717012994935454,0.36982431208042416,0.8892813873970786,0.8269939536040168,103.85055484961724,107.83289541170238,103.85055484961724,107.83289541170238,104.96621536495635,109.40291924741405,83.91562257,109.61671832470327,0.044253926262313246,2,0.09534638,1440,1388,1299.0125,1.1085343674521992,1.0685039597386476,0,0.65,-9.123236507,183,17,63.52530946013184
259,Canisius,MAAC,14-18,99.64940979592487,274,106.78723323888909,213,0.3109733032930737,259,14,18,8,12,12-Aug,0.395922484,0.5083312164159862,0.3351722752560417,0.395922484,0.5083312164159862,0.3351722752560417,0.8951798290891009,0.8113796209034007,102.64620801296826,106.55484058910142,102.64620801296826,106.55484058910142,98.37849936900122,108.44002666880024,120.61891495937434,108.44020168395157,0.7727716470276802,1,-0.004739263,1344,1413,1358.8999999999999,0.9890352490985357,1.039811612333505,0,0.4,-13.17154884,276,180,66.97743645103239
260,Ball St.,MAC,15-16,102.15954895419335,228,109.57341482693421,266,0.3088121865525409,260,15,16,7,11,11-Jul,0.3244863208460514,0.32198391721006353,0.3262936123609314,0.3244863208460514,0.32198391721006353,0.3262936123609314,0.9225537026065076,0.9013822175597945,101.44200922480034,107.9520738379771,101.44200922480034,107.9520738379771,103.69415456780123,110.54619671577467,105.05671574125405,105.28485386246841,0.4937638257130122,1,-0.041050988,1320,1320,1247.3,1.0582858975386835,1.0582858975386835,0,0.3888888888888889,-12.47036002,264,275,66.59395242023086
261,North Dakota St.,Sum,15-17,103.14353268101223,215,110.79464384554586,290,0.3051475119874189,261,15,17,8,8,8-Aug,0.4033940975945783,0.42357457997195136,0.37493440799141664,0.4033940975945783,0.42357457997195136,0.37493440799141664,0.8865232217272345,0.8489551169365108,105.76795663977131,107.78316039864077,105.76795663977131,107.78316039864077,102.21826911933684,109.9370335168004,106.33873637814095,110.75119151760211,0.38519623335149594,1,0.033887368113395766,1163,1197,1098.775,1.0584514573047257,1.0893950080771768,0,0.5,-11.87827713,246,99,65.61054565798406
262,North Carolina Central,MEAC,18-13,104.10057966576375,199,112.01940179162136,321,0.3008786636598752,262,18,13,9,5,5-Sep,0.2657987629981176,0.34541201392300974,0.1956812442724171,0.2657987629981176,0.34541201392300974,0.1956812442724171,0.9181382756165096,0.86338563,98.7024478,107.42589379493141,98.7024478,107.42589379493141,106.7821975378246,110.5033811,90.32276809590618,130.0063017835222,0.014946429097822884,2,-0.013144667,1062,951,950.2375000000001,1.117615333008853,1.0008024309712045,0,0.6428571428571429,-9.542724729,195,212,66.40960208586962
263,North Alabama,ASun,15-17,103.93686171473126,203,111.98023140121589,320,0.29792563008636497,263,15,17,8,8,8-Aug,0.36708860919858155,0.4283609280805978,0.3055336409770706,0.36708860919858155,0.4283609280805978,0.3055336409770706,0.8851676353993347,0.8141495915332533,104.29458429681674,108.76878126767477,104.29458429681674,108.76878126767477,103.93831209793062,114.27470075804068,99.52654731579025,100.60078102939171,0.46917427844619575,3,-0.000356707,1230,1231,1103.1624999999997,1.1149762614302066,1.1158827461955971,0,0.5,-11.967909,248,172,67.70338647485035
264,Western Illinois,OVC,21-12,97.07637466527804,313,104.58930104185006,159,0.2979148274021082,264,21,12,13,5,13-5,0.28766211101971867,0.3356891930288835,0.24540303580249828,0.28766211101971867,0.3356891930288835,0.24540303580249828,0.908340324,0.8397937329326263,101.13623896886794,108.46527612933426,101.13623896886794,108.46527612933426,100.32913210744906,106.4617686839295,89.73239848901994,101.42159295322192,0.19651457472009448,2,0.067865127,1219,1154,1164.6625000000001,1.0466551468773142,0.9908449872817231,0,0.7222222222222222,-7.958011498,160,47,64.55723221988484
265,Middle Tennessee,CUSA,14-19,97.91398282,300,105.53858427192588,184,0.2968479004445112,265,14,19,7,9,9-Jul,0.4773813539555773,0.44414987251147814,0.4858719592950989,0.4773813539555773,0.44414987251147814,0.4858719592950989,0.8764397262853454,0.8814686262254198,104.23910781705086,103.7097919435155,104.23910781705086,103.7097919435155,100.40219223878412,108.2037675,67.69350940124349,101.8798992191767,0.009002139,1,0.060000815,1081,1169,1096.7125,0.9856730911702017,1.0659128987770268,0,0.4375,-13.16192125,274,61,65.27923212954967
266,Central Michigan,MAC,18-14,95.59375941993824,326,103.10788003982705,138,0.29521576483879464,266,18,14,12,6,6-Dec,0.39451331630863573,0.4836766657575851,0.33253379801897565,0.39451331630863573,0.4836766657575851,0.33253379801897565,0.8632317523292198,0.7642396467816336,103.11222376296337,106.9587969929331,103.11222376296337,106.9587969929331,97.16817619884654,102.94463164780191,97.86224438,114.77965111142026,0.13779642222352861,3,0.1107366683006335,1228,1206,1224.0375000000001,1.003237237421239,0.9852639318648324,0,0.6666666666666666,-8.141916399,165,9,65.27543599859129
267,Nebraska Omaha,Sum,15-18,102.56716231729729,221,110.68670773098931,287,0.29397867444585307,267,15,18,7,9,9-Jul,0.3502522137090749,0.32588131296907813,0.3763143518472092,0.3502522137090749,0.32588131296907813,0.3763143518472092,0.8966509016036187,0.8627471079154646,104.33482289782044,108.48598100131379,104.33482289782044,108.48598100131379,106.10717250598614,112.9067557399555,102.61421063252561,113.13461545157638,0.24556218560118345,3,-0.036332929,1223,1244,1106.8,1.1049873509215757,1.1239609685580052,0,0.4375,-13.27109844,278,267,67.31755863099394
